row_id,dialect,split,task,characters
12f948e4dd23a20c505ae34bfe12106a4b36fc4b97fff6226da9c81771e8c625,MYM,test_ood,normalization,6
701e380638d97ad39ec132c471520df5a856a292e666c3ca099e813af613ede3,MYM,test_ood,identification,11
141f86c7bfdc97354e387e2df8d865018f23a9e703ec4637439c56bbb1e42518,MYM,test_ood,normalization,5
534d5425cc70bfb1de0fe07aafb2d25a8db00470c9b9d5c9caeb345f104afff7,NAR,test,normalization,26
11c9fdd3667c1ca49062aa45d463b8fa9d6d3451c0ae0268b8df3c6127c734d3,NOA,train,normalization,23
400cc798651fa64678aa85a3c321c57bc575c0eb033015407c107b29c976e882,MYM,test_ood,normalization,10
99aaa3713935eba5cd289815b446313ea5dc112cf30245ac41322fb320f446cd,MYM,test_ood,normalization,7
636ebc9f4161ac6a1412d36fb0e75db8fa5f2e2ed66e0dca227ad4abe38f1fe9,NOA,test_ood,normalization,8
56cb87d8cb0143e9680a7f72c9675ced9a6987427c70904fb61bfda91afd8ee1,BAR,train,normalization,33
a23cd812b9c2fdd5e37b4399e4e49c77c368f6751d765b849d3e4cd1fc7937cf,MYM,test_ood,identification,16
740dc3576baf18a54474cf32199a3f5a969f994a880ec0f611c9b31444a593ae,MYM,test_ood,normalization,5
17873ed68af867511427322617caca8d5173dbdf79271c995b21957d5a3f926f,MYM,train,identification,27
84b4a7a367ffbd90ee0b2188f3e1599ef2f38b837ce2ba32e996063d287f5b4e,MYM,train,normalization,18
98853f68f376cc3c35490ae99ede3633edc16b7576e28636d767087d77fac3e8,RAJ,test_ood,normalization,11
6cfa65cb8901cda30f2278257a1576babb72b751661246ff04010d9bee8cd83d,MYM,test,identification,43
c5221c1b9c9d8ae9ac7668e629fabbb115f76ecbdba7c18e0acbddbcf1224ab6,NOA,train,normalization,44
afac690cb2e2b1128c3a33d0581a229162bb5213450fb561e9f238393ce2a0e9,MYM,train,normalization,45
6c9d7670d3277af7a87b87a94b5a6f0e2ce3cabfe4df1758cb2edf5949ed9a20,NOA,train,normalization,39
7e04fd6eecb5fb34975622ada5fbf9242d92e888e2f66b9424a536cb01890e9e,BAR,test,normalization,24
30fcf2080c91fcf9ec3f7d521adaf49420a565bd0c8743b21d2c29931139caf8,MYM,test,normalization,71
aa33e351fa190c8399997915762d6c24fbdca9eb24a7b28cfa695fdb163f544e,MYM,test_ood,normalization,9
ea399e6d87e31c5dd012ca31db0e916322eb420b4435fae0b68cd5d63c42313c,MYM,test_ood,normalization,6
c68518cd23aa12f869f3473464d591fdfb47fa7f85b7ccacd9e7d50fc68c5eb5,MYM,test,identification,31
273f77dd34be82058fbc0d69c3fc3a086e33fbbbe7daaaa21afbca47c5bb89d2,KHU,train,normalization,22
8d43c34451ef0f362e67f4e36b5f9191ddc46fef1bf3ad814ebbaefcec46fcd8,NOA,test_ood,normalization,3
6d41a04bf0b6b89e54268d8b7d772ef2d47e66d05f567cdbc493f33608d49d2b,KHU,validation,identification,31
9adf888082ff8095c4604dcc0c728a2dba700c14c1c97b3d233a45850082bc69,MYM,train,normalization,26
443f9b11923c183fe2e085d01158d87f3c62e975178f9f3f2da0e7d48d4efb26,MYM,test_ood,identification,13
d56378e1dabb5f46947853ffd08f3f77c6bb2b43608c9ce6d151f5388af6c66f,MYM,test_ood,normalization,12
0b0bf7bf9cf5b8fe72cb45302950f14b2772653d6cb1553458fb99c134d699b0,RAJ,train,identification,31
5a05ae46e9da3ee1e1fcb22ace525d9e72def55aa57336043fdaf7093b719753,NOA,train,normalization,29
6ed553a6e902b886b812f4011bc60dd800379b58faf679b79d39ea7649de943f,BAR,train,normalization,40
ab0d129ed4b7b0700350d89a72df69ccf2b399a6fbbf837252159041e8e5f59f,BAR,train,normalization,24
f170b9b4dc94cc56f23e721acc15f7420e30e46fe120c1e93186bccf84e5cddc,NOA,test_ood,identification,10
b4e87733e8704d1274e7b275b84b96785e02b118a37dc6dc92bae3668028553c,MYM,test,identification,23
87ffb089c3e18564ea1577c54b63ba594b6a793f334a560ab111448d2151e080,BAR,train,normalization,38
87b656322130cc9800407b5b72c17e36d113681b2411f9767626979b6c528c40,MYM,test_ood,normalization,11
b55f28cd636a60efb355e015727dd8c72d86e8bd866124b820a3e01884d56892,BAR,train,normalization,34
f2929584475c2b8c3d9d883237a609a2c9331530047fbcfe2976d80491762176,NAR,train,normalization,28
a2c3e26109c04256c5f98ba4003ff196968fd7ed9f44c74f8eabe9b150b49569,RAN,train,normalization,23
7341c8be0ad76e4217cee4ff751f1756adb054a3f961b031b94c9fe09dba745f,MYM,train,normalization,19
ee73aad65b6ef3f611b0d977fcfab0f2dd1e6eb4dced7030f96ec397a5792f7b,NOA,train,identification,27
4d5543dd36d97d70e06ac0c1e35955d8926504467784bf5f90f6c6643a3f4ca9,MYM,train,identification,21
c8915636c21c667f9487a59602af16b6674b25a267085f87b174164f6edc9a0d,NOA,train,identification,44
91bbcf766a32599a6cd788555735eab360fb0973d11ef0dc5b2797d757da3683,NAR,train,normalization,26
59c63457659e2adf91a80c94699d17b187451f1a617fe5bfd4fe4dcd2d1b3a54,MYM,train,identification,49
cbca0c536f89f069656c247c61cc6f337537e4f318c6debf3a7c80f075f3c101,RAJ,train,identification,28
8a2bc35885cd5f7bfcfae46347fd4548fca5682358a24987a2dccdf95ebe421f,KHU,train,identification,22
8e3e1d5e38a8d194af6816309395e3e309fc24f9d9378652e139dbe33d5d17ca,BAR,train,normalization,22
816d54df705afb9dd87ac1a104eddde283918b5aa67b7371052b0fa7b916db4e,RAN,train,normalization,34
d5a1dcae09f394773823f035dd16f334defb52058d05854ee1d4cc14cb918d0f,NAR,test,normalization,21
5f8e6d7c1b75d8f0ce136f3081c19b0e49b491a515e5053071eca2e239b5f739,BAR,train,normalization,111
fa3724e6fa12028da24e6a9976a08d62c1108d65b7c3455e330772af1b5b6830,BAR,validation,normalization,17
3f3bdc2b0df1255de008bf12aa2fa478ac89b421dd6b434538e9667b19b090f4,BAR,train,normalization,85
11ce5e6636cd35faf3db0344518446ef9546d865933e7243b34ee268672f42ca,BAR,train,normalization,21
00c8c45b46093d047263677ce63b930530492cdba67d5c6b229b431ea1c2fcaf,NOA,train,identification,28
2b0f871105b3e298015eb53686cc3545c696dcb932e54787280b4318827fc62b,NAR,train,normalization,25
dc8e0884a1d4684ff806594152692bd4c6431df66e686d26ce2c8ab2c4889a5b,NOA,test_ood,normalization,7
3836ff62c230381d6998c4006b4e532e27b6864210007a746ceb50d0ceaaae55,NOA,train,normalization,30
8e0dfdb2e8b1b8f87d96cd0b5abe8b6960ef8334c2177c60cdeaca9587bcebe8,KHU,train,identification,37
6bca634edf91032c5ba524a8538b96f3b0ce39a86a12784beede9bc278c21f01,MYM,test,identification,41
5693c2378f8d15102712d1aa43481466fc9f0874e1718521eee19499ab4c1f46,RAJ,train,identification,19
0f21e00a9ff37a2c3a030e7e19f25035f89720553ae746b5e7b087164b1f6fa0,RAN,train,normalization,45
4df61bc7a6dd20877c3055d98245076ee249635d7e3d8b2fc1bf35d1705dc04b,MYM,train,normalization,51
1feb5b6c98e464b36fd2c5c16abed3b1785717f917191f3013eba5a7c21a9146,NAR,train,normalization,28
1d1adb074ff126577361001027400016b7609356857b05ad817f6478d232cf3f,BAR,train,normalization,26
5d1b57d6c402b35218f301d81c605e95618b9793be8a0e2e59099ab390f8e9b5,MYM,train,identification,18
a379b2145442b4eb0b955f9dd48d6076d68b779e6673f2f08845b4137fc9e6b5,NOA,train,identification,26
3865e56bbf3c65892eaafe5943556f2d7eab33edffb1bf4fe1937dae438b7732,BAR,train,normalization,16
47ddaaf82ff995aff54e981da4930b1fefb68c8a16080a36fa3d4ec73044d81e,BAR,train,normalization,20
7ce952dfc78d9fa5a3a3f66842a28a58256f013d9f095207edde07f3d8d1d9d7,MYM,train,normalization,25
602a8bf7e0c75d447d77c8e3f41a48cb07ba131d3b361ee97d669347b631a36e,MYM,test_ood,identification,11
6c53c354211058932c06ceec8cbeb5df740d9dbf149aab66bc8f6521a9ae6140,NOA,train,identification,24
60375e32b9daeb99435782f604f6fe9d80c6cb244e677dbe225f90276ad8e524,KHU,train,identification,29
50f894aa15af784f8e093757603917bf760ccd32e59df367040e1df58262b698,NOA,test_ood,normalization,14
f24ce36307883ad36954b656f9426f5789d10eb7dc3f23ae3427172846099186,NOA,test,normalization,39
810f8edc26c90b125fd98f4e04faca5c2521325bc43b9d0b1b6c2174847e6c8e,KHU,train,normalization,16
41256294382c831eb96de08037ef16a7512ef990aa3c5f1f262c426169050c38,MYM,test,identification,34
da45b4e898613c542149737bff0d62f9a310eeb0a35ac44f4d9c9f3f6b522f6e,NOA,train,identification,36
d3f182adfc62238a3c85fa3220325a675517cb260d4df37d952421dd8b627f10,RAJ,validation,identification,34
045aba38d84e0211f7f8ca89da8408381c3fe4f5b0abbf80df1c7864b2418268,NOA,train,identification,28
6763e608aab790b209e74158d7b1658b7d3bb578f22c63e3900f2cf7b20c41f9,NOA,train,normalization,58
a4b2241f5843c191843834e54e78af72ed96b83e9e3e20871140744282bc6132,BAR,test,normalization,29
f5c650e420a4e38145c08a2031357d4058463a9b8c80155e10d5bc07e95f5612,NOA,train,normalization,26
05b147eb6aee5f183e5fc7cf7d6d6fb73640858407bbc1c721402e5aa2edac11,MYM,test_ood,normalization,21
c2d5930556ad6805a99746f9c6dca9f9ec4ba0d2c37a28320066a48ecf34ee74,RAJ,test_ood,normalization,17
1ee29b4b57aa132a025c051c563a99c301feb02d4f2d3a5dedae68d06f5396e6,MYM,test_ood,normalization,6
f4cd7aa8716bbcc915ebfad5c019e5c4662b718685017245526f33171994c335,MYM,test_ood,normalization,5
840c1d9880488dc89ac7af8d7acecc8951478bc1dceed017d8a5ab98031ff376,KHU,train,normalization,16
d444a993446fe7319ee44267b2273cb6cba2b1775f3c32d3041b0718d5c7f9dd,MYM,test_ood,normalization,10
c60f527214182bbf1d28193e67541ff6d132bcb44e475e6d0d6e38749e497ecc,NOA,test_ood,identification,7
b246bb946b68f69d188bbbcd2dffadae3e1525017464d6032cc137ad64df2dd7,NAR,train,normalization,41
933d9a4b5234c73139705164bce1c8558e7f6fa3a576bf6c49f2b705e1cb4f4b,BAR,train,normalization,35
b25a421b9ea7c39856263d4768c19c88487108acbcf2dc525fbe2a0ad4314c83,KHU,train,normalization,35
96e0b2edc14e2e0c83588d9f60ac19e83524c931b8d8a297290152ddaf27b6da,KHU,train,identification,24
52cde81c315d9f6b5281279852579a359467395b279ba3fe14ea88e9a3bbb1b2,MYM,test_ood,normalization,8
fbe99c744a423395ed330903a37b3f95ce67de7ca4482b4f77f27b5cba14e49f,NOA,train,normalization,38
7a19a486c2b2de8cc0dfcfa34da619c669f6b32467458048676681ddffce6dea,RAJ,train,identification,41
cb17de15d85dc4bba0610a6698f64e66b9674dd6116fa2482c6f8b28cc32b663,BAR,train,normalization,32
c38a1cd1fa314bb99a9671504e85fb75f8ddbfc1c19528e3e45998e95b5cfd3e,RAJ,test_ood,identification,8
3de7fd28d17d4f249e9e5f7754dda1d6f01e5486008cca6a5b82858a2fc0fbb0,NOA,validation,identification,18
3495802d89f59664e7411e11da8aed517939f26d2fd2853427a61a7c0f5a2ecc,NOA,train,identification,44
b8f99d43eb1f30e9fd30bb1bda47dbb131b0a5435280398fca06ba7d7b5381d4,MYM,train,normalization,43
0b404cd7df77a9d7a986d800b07cee684294057d978560d0919b393d2f93f48d,NOA,test_ood,normalization,5
cc5bc6259759bec259858af36b5983792df492fdf3d3364524677e92814ea9bf,NOA,test,identification,45
dc6946349be066a3832f219480e34f35367530638b8147cf5155f22e28e1d67f,RAJ,test_ood,normalization,6
485d102b718720bdd56370a55095085dfd367dfd97fd23212e8f04f52fc5bb9e,NOA,train,identification,44
6f9e478ac43669ff97f894d8b287af11ea1845f91c6cd4d6243b956c64108468,KHU,train,identification,18
b04e8cb50e0dfd9d2c9404baced216f85cd10049c24b788d99e622fa352c6cf4,KHU,train,normalization,27
b7d5f01e9bb92d084d18580f560aedf72558cb5aed16d5340154cce57ad3c30a,BAR,train,normalization,40
ec2128c166c275b0d04ddee18ab0442ae3d783c1720fa80005d600b5dceb9c34,MYM,test_ood,normalization,9
d43ceb666009b4bed632c6f166857c12bda6de3423bc1090ea1a9993956cb91a,MYM,test_ood,identification,8
a780012a2e000b577d899d8e465af3815dcbe1882a45964c6ddc7c26f252044b,RAJ,test_ood,identification,14
71d3d6a1e04cc80d437f2b8f70738d1b17713f165fd87bdbd02bcbccb2adda57,RAJ,test_ood,identification,13
96f3c348e3a6a8902cd4d79b8bcc4a5776e03c02724dcc8dda794c4926558d05,RAJ,train,identification,50
d0f32057600f8376e9910f1343dafaa14fa95c49d8bb86960457092323f05288,NOA,train,normalization,41
25dbafea56b405483d307885da0fa6615673a70c4685940816e3304a740b4b4a,KHU,train,identification,30
fbe5cc041cc4454c94bab00b7044fb23b9f72bb557ba5798fc883392c50e0e24,NOA,train,normalization,22
978f00adc226e3a49f300f39a95ac7e437d0d04c6a9626bc28748e7c569e0677,RAN,train,normalization,27
1761c97d7acdcd76423e44155a46d7d46d39fc6907cde06e84404500e154ebd2,RAJ,test_ood,normalization,11
24118886f2eff6319a3a98f25fc5cc9725284fc0c7d0e8f5739ee783d094b3c7,MYM,train,identification,32
d7f30d7f4e967f613977077112b3cd9860f262a00006c7431a91183d214f9397,BAR,train,normalization,17
79be8a132ecc0c36c1a0b5db96aa7595a275d2d345a4cfddc17d5c60b403f6e2,BAR,train,normalization,43
f63a27eff7690c92098e4a375eb7eceb7f85b0253f32574b38b6e02fed140980,NAR,train,normalization,20
16520567a1bb04470c252aef76e31c2144d40350234022dfb4c3805bb6601af8,NOA,train,normalization,29
f5e3e106a81ce340efe8e8ff2cccd13e921298fac2b33e3975a19e1b1268e57f,NOA,train,normalization,29
57676aaa614bdba99b8f0944d7a366ca640135d1d1c0a024d109c5b6694721c1,NOA,train,identification,29
059cd1382f6ace8abc32c4ac68edb8ed9bffe43dde4467af1099c1ef25e49e7b,MYM,test_ood,normalization,9
5abf2ac09d43e1598d4b61ccb2add6e579dc7349aef6fba9064df1dd428b6472,BAR,test,normalization,28
9f186d5cca1b8f9a49feac693600ca50ec4b02d86b0c7d1b08af1b40e9099c73,MYM,train,identification,13
9e191bf125c258b4c8d7d0fbf348ec3f26f3879f6d989138a69542144998a61f,MYM,train,normalization,37
cae8c2603d4e68719f6f37bae7cac4e5de08bb59f7d8d6f9775b555e0ad41edb,BAR,train,normalization,44
3e5a917901340f52586be95070f693ced3ac30a1bcdde298f1942936681ee6d5,MYM,train,normalization,19
3136a83f6bd97e8b17c93d1295e8a540953ffabddc7cf3e3eaf68d4d50379708,RAJ,test_ood,identification,8
2fa4dbfb105417b4bd29febb8c7077cfb6b60d7659ae698d16fc826f67fa06f2,MYM,train,identification,57
c65e40494ac2f8c7a84976ad76d32f67769c60d720fc5ceb56fbe202a4f01967,BAR,train,normalization,15
15042fda6d9813ad5827c1c7a4dfc4263c0fee9ae9fa5d1fa984556f36b2c8c6,MYM,train,normalization,21
f5f98004ad79e70eff3c9e0cb0c8e98cc710876d489189698c03befede4a8603,NOA,train,identification,29
8f94f99ce4dda183c394f2a028a9aca6bc6797f8cbeaec307b055d02ef578b86,NOA,train,normalization,21
ab30c4609ab66d3450e2ee9d890c5a4c124111e7d7d6f658abb043216f8d1f0e,NOA,train,identification,42
edfcb3cde96dd4e3b6c05bc54ab4ab24d4c090b529b52490466cdfb40daba32b,NOA,test,normalization,29
ee68d6920566377ee1290bc1dfada116747794b0de65da326a723c5f2be0dfa7,MYM,test,normalization,35
d6128081d81e9dd0e2acc5052c7251a476fc4d7c282fb2597e73543908365e03,BAR,train,normalization,28
fcf3baf7720b6dcb5bf7b1f3e8ca6cb9f475085269250282744ed6ea53cfd8da,MYM,test_ood,normalization,16
9ab4f0c18a726b7229f36f5fe9deb6c34f6b05d41a0bc76daa8dfcf035d07cba,NOA,train,normalization,68
026b39f4f7c4dcd9a198af874874173debf3c41a553bfeeb76a8274a66dce5fc,BAR,validation,normalization,24
4d6f59985478ded7132ed97da1d30cc90bc8a75f5b08286d806b35f038daa462,MYM,train,identification,46
6ca9101ea534a308c0a22f8c227557756344f9a30c44f46efc2ea4369728e541,MYM,test_ood,normalization,8
4d064a5ce5bad83f77442f75c351648b71a977ff9879fd22c792d25572ad31b3,KHU,train,identification,16
57d021365746381c47f2374120f0c2528058e8a33e1ec0869c95db20af1b40ff,KHU,train,identification,21
dd7bf5d9d21e53f87a427a1fe3afd037f949d8c2d7efd5a005e15333693f4a2e,MYM,test_ood,normalization,10
2cb2d8d7ffb61742125e561ef06051569639f9321291916326a2bb7404c220bd,MYM,test_ood,normalization,2
2fc6cda4bcd662485599882f3b7cb34db74bf25e1dda8c4cc02a7ba323a00afc,MYM,train,identification,52
6ee7f6c49260ad10dc59683e3ac5a8720f071331ee1d35c150bec9c85f10904b,BAR,train,normalization,34
576e0cb0dc4eb015fafe61f20784d8017491a0d0398ce8352ad0dacd0764ef3e,MYM,test,normalization,33
3aa2bb92283393c83d7d679387d7fe605072c77b99ea8c570efc6063a987444c,MYM,train,identification,22
ebc2603094d5b25ea4af77c0f53f658c4f6bf4565aef4dd88e3d3262d47c5b49,NOA,train,identification,28
57d96682b2983fbc378038cd014faf4cec4d12a9158f4d348a7975467ca53bbf,NOA,train,normalization,15
5650f2c7128f47b819bbe9ae57de860de0ca2e657ffd3d33c91ef09edc1d9092,RAJ,train,identification,42
4de64ca31ccc7df64b741881a2a3ddfb386441400dece4d4a9d16292f45c67e9,MYM,train,identification,32
389b28f887ff82a3c23e8018dd6cbd36691cbc88c1fc1109766e12657bb4424a,NOA,train,normalization,37
100000d8e086989351e9182418ddf8a47274dfe114c4b905eb6adb94baf64e50,RAJ,test,identification,51
eddfad5bb77f56a80f1c76c6cd2829e3e1b0d2255263458039883fbd84426408,NOA,train,normalization,72
f9d03f500682b252ff273c0168eabd7430ce92093a050625a177eae8ada28354,BAR,train,normalization,40
3da4f882f7427e5d3b9453f16ae5e0f601e6003a38266c367ffe63a898d6cc4f,NOA,validation,identification,25
662fb5ba94298d9ea890824577853441e05d5d64068bf42913c4e4c4ce9b882b,NOA,validation,identification,29
b614b24df82c9eac455f7d4984c80228bd3de9399cfa968069efa6b2eeef7c9f,MYM,train,normalization,60
9dde5ea669d4cff3b08c362117af455bd19dd474e20d9bd52c5bb9940c8489d6,MYM,train,normalization,23
d8d408681db7f25da630a4aff18bf5ac02e484caf9df9a0b3e0e1df17a74b84d,NOA,train,identification,37
269cd30b3a3e3071b41bc0c3d5e07fa820437ae2024f139c46e08d0445ca0c89,MYM,train,normalization,42
db536e0e7dc953ce9f3bf96c0815a3e9439d30db6217e3aa2df398ab31309e6b,KHU,train,normalization,27
37aedfda27d7827940504c061ee36154ea085c3122c57b76f7c135882760ea6c,NOA,test,normalization,41
bbf12b7cc8612f91777b30dbe54ab3e1f1e33e37bbf488b308b78bf84bb2a9a6,RAJ,test_ood,normalization,17
6d885fef6d367c3bc5c9a61ba6ee5ce016cb542100b1634e445f7bbe9d18ef97,NAR,validation,normalization,14
0c229a9a07214d2388ed8d97026672356da2ce8ab344f6947636024bbdaf716f,BAR,train,normalization,55
74742a0588c18bca13389f856fbfa63f955adf9873d1202124be72496abccdb1,NOA,train,normalization,68
335e366eb244d928e74e52bb02c7f8cb38ca26e16d6d334c1cc2ccfe9d6e0601,BAR,train,normalization,28
3b7b9df66900ee5256908a7b8057a65e1303cdc913f747629d97c22e9aa628eb,NOA,test_ood,identification,10
bbbfa763468a8ac5e2da05bcb4545f855ddb6778ba8ab37babfa69fb863908ef,NOA,train,normalization,85
a884de6469d5a014354a91879d3bf04399d253cd9b9b323cf544da41933975e8,NAR,validation,normalization,26
94a86fd4d482fd5672f7e06284377d115af01110890c016f32476f33dc221e32,MYM,test_ood,normalization,6
811c4a752dd8cf113b9a02f1fffe21891e55d14d42d7ff92af543d4d18ad2449,NOA,train,normalization,45
1f27bf14a79e0215e1de656aa5043baea112e689c536eb44d62a9703b927f220,NAR,train,normalization,24
80bd5b23a6319c131c300981c980c0e32947ddfc749587012125fd32ba4bd60a,MYM,test_ood,normalization,5
fd5faa6025e108390ad1e832e6e2a8cb25089809ad148bb8e135c9749602c2cd,BAR,train,normalization,11
c76c3e9d1cca0c0138d4c0226ff4f5055f9e483cbe1a3d22e76d0acaeb9af43d,MYM,test_ood,normalization,10
e7222e131a907639a2ca3be8b9cc12f7d513d4a48f54be20c337db8ed281e999,MYM,train,identification,27
07d824f8dc922109760de6d51f11b29e2b298a4976c025fc6160eb6e97a1616e,MYM,train,identification,47
5be10ed4744e86e1032ddcff786577c7192b485e4a6327563de09e4e893178ff,NOA,test_ood,identification,11
490042595eee1c56e1bd2486642f93521ee82731a2700af4e6dcd85c9b90704b,MYM,test_ood,normalization,7
347ae1615cfb287852cdf72ac5084d20c7e82a07001e31bc69888f1f4a588a3c,BAR,train,normalization,31
3a82ac7f82f4ecb82b1a491ec842d15e0f00ffac4b8248480916fd4dfc7ea864,NOA,train,normalization,20
9e8ec53ef5ba8ca62e61e16dd5a2b9c80880a1f798a94abec34c7862c0bca69e,BAR,train,normalization,50
067a538c3ce88cccc1aad7377a794fc31ba69d723560fef64fba9f7d6077bc50,NOA,validation,identification,21
1e4fc7e55e183d43b03597ca4a394d4af87410198222df3a12d95566762ae37e,KHU,train,normalization,36
493b46dae0b2dd8fb3bb40fd00e34eb3b19c2359570211b65003bf3c21f2e1e8,BAR,train,normalization,30
f2d95f006bc8b9a6b90ae33e52d603495182821b2e7fd96a552e567d8c5ff6f8,NOA,test,identification,39
cb135d652e35af61a201b07731f328f100571dbedfdd4ce23060f968a9b0262a,MYM,test,identification,34
4eefee2f3f4e198233d7220b10dccbe06b90a5b9f79d5320652c5e0f11dcb898,RAJ,train,identification,30
9c21f0d5e555604548c2dd48b9936e0108caeec97243636614fb3c4cff84410d,NOA,train,normalization,59
ad04a997a0964a5924aae6a635193a432c9d1dbd000d4d9fbb510682a2866cee,MYM,train,normalization,42
41320f4e06094179b15da21080d29d652c84a89c618f1cb937a054a198febbd3,KHU,train,identification,21
49f2e01bebb4ef428b02e4bbb74d978604cda354df8dd156cc2764ab7b16b442,RAN,train,normalization,11
3bf96968d1c0362a8b8c159a216b5a5ca759e8bf1b5860f9087f6475cc292a13,RAJ,train,identification,33
0ca670970fb3f959cdb10eb3df1b9fb8add2585d712a71deed4817375a62324c,KHU,train,identification,14
561f4ad3f4e5636fc116038f5f11fb71063d9f561c88628f00721285d8d5b6b5,RAJ,test_ood,identification,7
6e0ac62f94ad628e4711ead9d850d5475c31ede32983206faacf23dda7f7d802,NOA,train,identification,58
b01f8479f4e8c1961d31314181f9848ff38eab7cd7f7eddf7714f7781d48f0d7,BAR,train,normalization,50
d59edb1dd12a3b7daf92207c7320755633c55d2bddb7a256c24621bcbb9d02ff,NOA,test,normalization,31
e1bff6081389baa7bdd0df4d7ab132cdcf8dfe397810d533fc21e31926a629b4,NOA,validation,identification,19
61b67c431da07d384c3adc2832733af50eee6c06e03bffa57bcd01d658a2e4ac,MYM,train,normalization,62
5cf619e77856c0dd5e369f4966f5630dece6423a437e2c2ce5bcd8e9fb7036d3,MYM,train,identification,20
edc892a0fba336f390f5a82320ad268e85b2529b8620336f07dd831349c575c5,BAR,train,normalization,29
34db19b6824c48e487c303b2d0634141ee2096097be9b954d5d2a4dbd6db9bd4,KHU,train,identification,18
6d98b9671a4e248b8dea544392127d4a8b39a0f5505908267e11259923a3ba43,NOA,test_ood,normalization,10
f001cf101cd151b6de7161f67310f0c880534b001cc7fa6a45ced12967cbcf85,MYM,train,normalization,21
8487605d79e0bb57c6446f22a6db55923cc071f207ede212ab35d69c3d2e6e4d,RAJ,test_ood,identification,10
07bc1f918c1632956daf783231ca8fda7aab8f408235fb456c81b8e928c74fa5,RAJ,test_ood,identification,12
bc4dbcd255bba78a97a10ab031b525634e20c24a4e5e6a4583bffa5b35a865fd,RAJ,test_ood,identification,11
16aa775d1befb25893946104fe89d1abbf923442f15b42dc1c07bdca7378e9cd,MYM,train,identification,51
c41af7a1247e91faa42aa04a7d1e43a7e4aa832242b8fdcf283cb0729876c1de,NAR,train,normalization,21
974cbc7099df3e043f56c85a36e80c60d714e932e190c9dfa82c52d9538f49e5,BAR,test_ood,normalization,12
bd09e2a57dd4f172b5ec26d89bfa28572dfbecf41571e1cb7fcb6d164820b620,MYM,test,normalization,49
009f19342ab4ffea80428f9438a55505f81cbe7ed73bd6cb98c24ba9d976a46d,NOA,test_ood,normalization,5
c506b104ce9899765d7c740838e4271075738c2de14883de4a10c0e4d688f90c,NOA,test_ood,normalization,16
3999df44ac0148be60c54e80262ffaac7b74c3bd0be08b093f51fcc123beb3cf,NOA,train,normalization,34
e214782e0b0ce8e7c0ad6a11edc4cc87b0e56c7fcb5da56b6bcfb7317faf0e64,RAN,train,normalization,20
fbe5a748aa70a88f94ebc77db28abc19494ff0e839fff586fa87df942b7ad637,NOA,train,identification,45
0fd67f7f2d167a5edd29870dfe9a9ac7014bb51024cd36cda9822f38bcc36d72,MYM,test_ood,identification,8
2174c9319334cf3ce8ee8056bbd68ec30fab0e6e22a3ff61d91e5110d3cea548,BAR,validation,normalization,14
44d3e26ba46c073aa255513da4d8864ecfebcc96990ecac8e6c1903d3a9fa688,KHU,train,identification,22
02ac4245452c8144394da7bf50fa685d5fa8f004f5a96fcd3ad3905ae204e273,BAR,train,normalization,30
1fdcb0d837a01795d759919f20c400c79959d8966985146336124b7e757022e6,RAJ,test_ood,identification,11
e59ce4613d602126e82258016829539a1976b0d63c13d9193cd3be7761029ec3,BAR,train,normalization,35
dcf68a5d3839e03df08ce4ab961b69e41d2694edeba9693840461ca052d4ff4b,MYM,validation,normalization,27
7d0d0a37a3970c8f76dc71fa4701b9663652daf79b820462cafa584411ee3cf3,NAR,train,normalization,29
25c9dcc1470d0e69cf5a6e7021e92aa611bbea6a24238291b0306182a1172789,RAJ,test_ood,identification,15
8ce44d2a96bb1b70b441a7e237b7cc33535e8f4f57ae8e9ffe2102522d8bd687,NOA,test_ood,normalization,12
5abe362b10fb615878194f8b5a60cfc98f4e45f3b5d49777a3740f011b7f96a7,MYM,test_ood,normalization,12
f9a70cccf34dbc454e0614ef2b4c853b9bb1c7eec9a6db5e1d952d04552f8c0c,NOA,test_ood,normalization,4
44c8b3b56b0c35b8e1e7846e5c3b9977474b05805a1eb504aa4a8a4dd800ec6e,NOA,test,identification,35
565316105e1d7ce0ae40c126ef9be90fce2532116e3c4d42df1c06e6a5e79176,KHU,train,identification,18
1cfb61e1c8a13517dea2fe254211dcb0de81fd9d3a8c382b57440ab525ebecc9,RAN,train,normalization,13
bc9eff72ff3bb9cf2713b86471064c676e64e0b2116d84a07016a78bbb5d3ce1,NOA,test_ood,normalization,4
d0d81efdd0b5b28cea948d2e874dca52f20e85393ff025c0e2db91637a2a7999,NOA,test,identification,36
dcf18dabf4ab3301fd99ca501f78b00f9971b83548fff54f4398b61b118931f6,MYM,test_ood,normalization,9
fcacb6ce7173ce251f2f377869ea0b673a219f48e33ff2d9ac66f823659866a2,MYM,validation,normalization,58
d68015118f6b30d1f91769c318fe9565c767c47f87283253d40e26ea6915b619,MYM,test,normalization,29
64ad53b054fa548d5bb19141611585509852228e4d97dffbf9fe277fcacac6c4,MYM,test_ood,normalization,11
454653c5e90255e392209e7c93f17f1ad4f338701e13600da60d411dd54dd81d,RAN,train,normalization,15
10b00ccc0916766dc800c4cec9cf016d13e03da078f8df5faa9a439463c159c7,NOA,train,identification,43
a6c33b11cfd3c2db68412a254fcfcbef940090dd8ec793321d0ab3516d58a20d,NOA,train,normalization,34
